Pays,Annee,Esperance_de_vie,Taux_mortalite_adulte,Taux_mortalite_infantile,Alcool,Hepatite_b,Rougeole,IMC,Deces_chez_les_moins_de_5_ans,Poliomyelite,Diphtherie,VIH_SIDA,Malnutrition_5-9_ans
188,2012,73.2,136,0,0.01,64,1,73.4,0,62,64,0.1,0.1
188,2011,73,139,0,2.15,58,0,72.9,0,6,65,0.1,0.1
188,2010,72.6,144,0,03.01,57,8,72.5,0,57,62,0.1,0.2
188,2009,76,172,0,2.88,44,0,72,0,45,49,0.1,0.2
188,2008,72.5,146,0,3.97,12,0,71.4,0,54,26,0.1,0.2
188,2007,72.2,149,0,3.85,46,0,7.9,0,49,53,0.1,0.2
188,2006,72,153,0,3.52,35,0,7.3,0,37,39,0.1,0.2
188,2005,71.6,16,0,3.63,41,0,69.7,0,55,49,0.1,0.2
188,2004,71.4,162,0,3.62,54,0,68.9,0,26,55,0.1,0.2
188,2003,79,169,0,4.17,83,0,68.2,0,82,83,0.1,0.2
188,2002,76,174,0,3.3,86,0,67.4,0,85,86,0.1,0.2
188,2001,75,175,0,3.43,89,0,66.5,0,83,85,0.1,0.2
188,2000,72,18,0,3,89,0,65.6,0,94,95,0.1,0.2
218,2013,,,0,0.01,69,0,,0,69,69,0.1,
187,2015,67.5,19,0,,96,0,3.9,0,96,96,0.2,5.3
187,2014,67.3,191,0,0.01,95,0,3.1,0,95,95,0.2,5.4
187,2013,67.1,192,0,0.01,97,0,29.3,0,97,97,0.2,5.5
187,2012,66.9,194,0,0.01,96,0,28.5,0,96,96,0.5,5.7
187,2011,66.6,198,0,5.69,96,0,27.7,0,96,96,0.5,5.9
187,2010,66.2,24,0,5.58,98,0,26.9,0,98,98,0.5,6
187,2009,65.8,21,0,4.13,98,0,26.2,0,99,98,0.9,6.2
187,2008,65.4,215,0,4.36,99,0,25.4,0,99,99,0.9,6.4
187,2007,65.1,217,0,4.14,87,0,24.7,0,98,97,1.2,6.6
187,2006,64.7,22,0,5.46,75,0,24,0,97,97,1.2,6.8
187,2005,64.3,222,0,5.27,96,0,23.4,0,97,97,1.6,7
187,2004,63.8,224,0,5.78,7,0,22.8,0,99,96,1.6,7.2
187,2003,63.4,225,0,6.54,43,0,22.2,0,94,94,1.6,7.4
187,2002,63.1,226,0,5.8,,0,21.7,0,92,92,1.4,7.6
187,2001,62.8,225,0,05.02,,0,21.1,0,9,92,1.5,7.8
187,2000,62.6,224,0,05.07,,0,2.7,0,87,82,1.5,8.1
41,2015,74.5,88,7,,98,219,68.2,8,97,98,0.1,7.6
41,2014,74.4,88,7,0.09,98,154,67.3,9,98,98,0.1,7.5
41,2013,74.3,89,8,0.09,98,1164,66.4,9,98,98,0.1,7.5
41,2012,74.1,9,8,0.09,98,294,65.6,9,98,98,0.1,7.4
41,2011,73.9,92,8,0.09,98,362,64.7,9,98,98,0.1,7.4
41,2010,73.7,94,8,0.09,98,334,63.9,9,98,98,0.1,7.4
41,2009,73.4,97,8,0.09,98,82,63.1,10,98,98,0.1,7.3
41,2008,73.3,98,9,0.09,98,158,62.4,10,98,98,0.1,7.3
41,2007,73.2,99,9,0.1,96,4648,61.6,10,96,96,0.1,7.3
41,2006,73.2,1,9,0.08,96,807,6.9,10,96,96,0.1,7.3
41,2005,73.1,11,9,0.05,97,373,6.2,10,96,96,0.1,7.3
41,2004,73.1,12,9,0.06,96,1880,59.4,11,96,96,0.1,7.3
41,2003,73,13,9,0.05,95,1208,58.5,11,95,95,0.1,7.3
41,2002,72.9,15,10,0.05,97,311,57.7,11,95,95,0.1,7.3
41,2001,72.8,17,10,0.05,95,155,56.9,12,97,97,0.1,7.3
41,2000,72.6,11,10,0.05,93,0,56.2,12,95,95,0.1,7.4
72,2015,66.7,188,19,,89,58,24.3,26,85,89,0.3,9.3
72,2014,66.4,192,19,0.26,89,32,23.8,27,85,89,0.3,9.5
72,2013,66,196,20,0.26,92,17,23.2,28,89,92,0.3,9.7
72,2012,65.6,2,20,0.28,91,46,22.7,29,83,91,0.4,9.9
72,2011,64.9,26,20,0.32,92,18,22.2,31,89,92,0.4,1.1
72,2010,64.3,212,21,0.28,89,428,21.7,32,76,89,0.4,1.3
72,2009,63.5,219,21,0.3,86,999,21.2,33,83,86,0.5,1.5
72,2008,62.8,225,22,0.28,88,6,2.8,34,87,88,0.6,1.7
72,2007,62.1,23,22,0.32,94,11,2.3,36,93,94,0.7,1.9
72,2006,61.3,236,23,0.34,89,3,19.9,38,89,89,0.7,11.1
72,2005,65,242,23,0.33,84,0,19.5,40,84,84,0.7,11.3
72,2004,59.7,247,24,0.35,54,31,19.1,42,87,87,0.7,11.5
72,2003,59,251,25,0.33,,1519,18.7,44,73,73,0.7,11.7
72,2002,58.4,252,25,0.36,,18184,18.3,47,6,6,0.7,11.9
72,2001,57.9,251,26,0.34,,24789,17.9,49,49,52,0.6,12.1
72,2000,57.5,25,27,0.29,,5839,17.5,50,49,52,0.5,12.3
105,2015,75.6,121,1,,94,383,6,1,95,95,0.1,2
105,2014,75.4,123,1,09.09,92,37,59.4,1,93,93,0.1,2.1
105,2013,75.3,122,1,9.16,91,1,58.9,1,97,95,0.1,2.1
105,2012,74.9,126,1,9.38,97,0,58.3,1,93,91,0.1,2.1
105,2011,74.6,127,1,9.56,94,370,57.7,1,94,94,0.1,2.2
105,2010,74.4,128,1,9.65,89,20,57,1,91,91,0.1,2.3
105,2009,74.1,131,1,9.85,93,1,56.4,1,97,95,0.1,2.3
105,2008,74,132,1,9.54,93,2,55.8,1,95,95,0.1,2.4
105,2007,73.8,132,1,9.3,99,201,55.1,1,93,94,0.1,2.4
105,2006,73.6,133,1,8.58,93,2,54.5,1,97,92,0.1,2.5
105,2005,73,135,1,9.6,65,2,53.9,1,98,98,0.1,2.6
105,2004,73,134,1,7.42,89,11,53.3,1,96,88,0.1,2.6
105,2003,73,134,1,7.25,,15,52.8,1,89,89,0.1,2.7
105,2002,72.9,133,1,6.95,,63,52.2,1,95,95,0.1,2.8
105,2001,73.1,135,1,7.53,,35,51.7,1,93,93,0.1,2.8
105,2000,72.6,141,1,7.38,,38,51.2,2,98,95,0.1,2.9
196,2015,73.2,168,0,,98,0,37.4,0,97,97,0.1,6
196,2014,73,17,0,0.01,99,0,36.2,0,99,99,0.1,6
196,2013,72.9,172,0,0.01,99,0,35.5,0,98,98,0.1,6.1
196,2012,72.7,174,0,0.01,99,0,34.8,0,98,98,0.1,6.1
196,2011,72.6,177,0,9.72,99,0,34.2,0,99,99,0.1,6.1
196,2010,72.4,18,0,6.51,99,0,33.5,0,99,99,0.1,6.2
196,2009,72.3,182,0,4.94,99,0,32.4,0,99,99,0.1,6.2
196,2008,72.2,184,0,6.33,99,0,31.8,0,99,99,0.1,6.3
196,2007,72.2,185,0,8.12,99,1,31.2,0,99,99,0.1,6.3
196,2006,72.2,185,0,8.12,99,10,3.7,0,99,99,0.1,6.3
196,2005,72.2,185,0,7.82,99,0,3.1,0,99,99,0.1,6.4
196,2004,72.1,186,0,7.91,99,0,29.2,0,99,99,0.1,6.4
196,2003,72.1,185,0,7.41,99,0,28.7,0,99,99,0.1,6.5
196,2002,72.1,186,0,11.15,99,0,28.1,0,99,99,0.1,6.6
196,2001,72,187,0,6.72,96,0,27.6,0,96,96,0.1,6.6
196,2000,71.8,188,0,8.24,98,0,27.1,0,98,98,0.1,6.7
102,2015,51,413,22,,86,607,24.4,30,86,86,0.5,7.3
102,2014,48.1,463,23,0.01,83,1006,23.8,32,83,83,0.6,7.4
102,2013,54,47,23,0.01,92,15,23.3,33,92,92,0.8,7.6
102,2012,49.7,411,25,0.01,91,678,22.7,35,91,91,0.9,7.8
102,2011,48.9,418,26,3.78,89,1865,22.2,38,88,89,1.3,8
102,2010,48.1,424,27,3.84,86,1089,21.7,40,84,86,1.6,8.2
102,2009,47.1,433,28,3.97,84,31,21.2,42,81,84,1.7,8.4
102,2008,46.2,441,29,3.91,77,44,2.7,44,75,77,1.9,8.7
102,2007,45.3,45,29,3.86,63,0,2.2,45,63,64,2.2,8.9
102,2006,44.3,464,30,3.8,,33,19.7,46,65,64,2.2,9.1
102,2005,43.3,48,30,3.83,,29,19.2,47,67,65,2.2,9.3
102,2004,42.3,496,30,3.99,,7,18.8,47,69,65,2.1,9.5
102,2003,41.5,57,30,04.07,,586,18.4,47,66,73,1.9,9.8
102,2002,48,513,30,04.06,,568,17.9,48,54,53,1.7,1
102,2001,41,519,30,4.21,,649,17.5,48,38,38,1.5,1.2
102,2000,39,533,29,3.97,,3575,17.2,48,46,44,1.2,1.4
113,2015,83.1,55,0,1.79,96,0,33.2,0,96,96,0.1,2.2
113,2014,82.9,56,0,1.83,96,0,32.9,0,96,96,0.1,2.2
113,2013,82.7,57,0,1.83,97,138,32.7,0,97,97,0.1,2.2
113,2012,82.5,59,0,1.89,97,42,32.4,0,97,97,0.1,2.1
113,2011,82.2,6,0,1.8,96,148,32.1,0,96,96,0.1,2.1
113,2010,82,61,0,1.84,96,50,31.8,0,96,96,0.1,2.1
113,2009,81.7,62,0,1.73,96,16,31.5,0,97,97,0.1,2.1
113,2008,81.4,64,0,1.7,97,18,31.2,0,97,97,0.1,2.1
113,2007,81.1,65,0,1.6,96,15,3.9,0,97,97,0.1,2
113,2006,87,66,0,1.55,95,23,3.5,0,95,95,0.1,2
113,2005,82,69,0,1.49,96,33,3.2,0,96,96,0.1,2
113,2004,79.7,71,0,1.45,94,96,29.9,0,95,95,0.1,2
113,2003,79.3,73,0,1.43,95,33,29.6,0,96,96,0.1,2
113,2002,79,74,0,2.16,95,211,29.2,0,94,94,0.1,2
113,2001,78.7,76,0,02.08,95,408,28.9,0,95,96,0.1,2
113,2000,78.3,78,0,02.03,97,141,28.5,0,98,98,0.1,2
116,2015,76.7,19,0,,96,1,59.1,0,96,96,0.1,1.2
116,2014,76.4,113,0,10.6,97,0,58.4,0,97,97,0.1,1.2
116,2013,76.1,114,0,9.89,98,0,57.8,0,98,98,0.1,1.3
116,2012,75.8,118,0,10.12,99,0,57.2,0,99,99,0.1,1.3
116,2011,75.6,122,0,10.24,99,0,56.5,0,99,99,0.1,1.3
116,2010,75.1,124,0,10.13,99,0,55.9,0,99,99,0.1,1.3
116,2009,75,131,0,10.63,99,0,55.3,0,99,99,0.1,1.4
116,2008,74.7,136,0,11.37,99,0,54.8,0,99,99,0.1,1.4
116,2007,74.4,14,0,10.58,99,0,54.2,0,99,99,0.1,1.4
116,2006,74.3,138,0,10.28,99,0,53.7,0,99,99,0.1,1.5
116,2005,74,141,0,10.81,99,0,53.1,0,99,99,0.1,1.5
116,2004,74.1,138,0,10.03,99,2,52.6,0,99,99,0.1,1.5
116,2003,73.8,144,0,9.85,99,1,52.1,0,98,99,0.1,1.6
116,2002,73.7,145,0,10.78,99,0,51.6,0,98,99,0.1,1.6
116,2001,73.3,145,0,10.73,99,0,51.1,1,99,99,0.1,1.6
116,2000,73,147,0,11.06,98,0,5.7,1,98,99,0.1,1.7
148,2015,88,74,0,,,18,6.1,0,95,95,0.1,1.3
148,2014,87,76,0,10.46,,52,59.5,0,95,95,0.1,1.4
148,2013,85,78,0,9.53,,1,58.9,0,95,95,0.1,1.4
148,2012,82,81,0,10.95,,2,58.2,0,96,96,0.1,1.5
148,2011,79.8,84,0,10.61,,22,57.6,0,96,96,0.1,1.6
148,2010,79.5,87,0,10.32,,2,57,0,96,96,0.1,1.6
148,2009,79.1,9,0,10.52,,0,56.4,0,96,96,0.1,1.7
148,2008,78.9,96,0,10.94,,0,55.8,0,97,97,0.1,1.7
148,2007,78.3,12,0,11.02,,0,55.2,0,97,97,0.1,1.8
148,2006,78.1,17,0,12.26,,0,54.7,0,97,97,0.1,1.9
148,2005,77.5,14,0,11.14,,0,54.1,0,95,95,0.1,2
148,2004,77.2,113,0,10,,0,53.5,0,94,94,0.1,2
148,2003,76.5,119,0,11.58,,0,52.9,0,95,95,0.1,2.1
148,2002,76.6,117,0,9.29,,0,52.3,0,93,93,0.1,2.2
148,2001,76.2,124,0,10.8,,0,51.8,0,93,92,0.1,2.2
148,2000,76,122,0,11.9,,0,51.2,0,93,91,0.1,2.3
166,2015,69.2,177,0,,98,0,5.5,0,99,98,0.1,1.2
166,2014,68.8,183,0,0.01,88,0,49.7,0,94,88,0.1,1.2
166,2013,68.8,182,0,0.01,94,0,48.9,0,99,94,0.1,1.2
166,2012,68.7,184,0,0.01,99,0,48.1,0,99,99,0.1,1.2
166,2011,68.5,186,0,0.99,99,0,47.2,0,99,99,0.1,1.2
166,2010,68.3,188,0,1.1,9,0,46.4,0,94,9,0.1,1.2
166,2009,68.1,192,0,1.21,92,0,45.5,0,98,92,0.1,1.2
166,2008,68,193,0,01.09,89,0,44.7,0,94,89,0.1,1.2
166,2007,67.6,2,0,0.85,9,0,43.8,0,93,9,0.1,1.2
166,2006,67.6,2,0,0.99,99,0,43,0,99,99,0.1,1.3
166,2005,67.4,24,0,0.9,83,0,42.1,0,9,89,0.1,1.3
166,2004,67.1,29,0,1.18,81,0,41.3,0,89,9,0.1,1.3
166,2003,66.8,215,0,1.18,79,0,4.4,0,84,84,0.1,1.3
166,2002,66.5,22,0,01.08,75,0,39.6,0,78,78,0.1,1.4
166,2001,66.2,227,0,0.7,83,0,38.7,0,88,84,0.1,1.4
166,2000,65.8,235,0,0.71,81,0,37.9,0,88,86,0.1,1.4
70,2015,55,312,50,,42,7497,24.3,80,47,42,0.7,6.4
70,2014,54.3,321,51,0.01,42,10229,23.8,80,47,42,0.8,6.5
70,2013,54.2,318,51,0.01,42,3173,23.3,81,47,42,0.8,6.6
70,2012,53.1,336,51,0.01,,9983,22.9,82,47,42,0.8,6.7
70,2011,53.1,329,51,0.01,,17298,22.4,82,49,41,0.8,6.7
70,2010,52.4,336,52,0.01,,115,22,83,49,45,0.8,6.8
70,2009,52.2,335,52,0.01,,13,21.5,84,41,42,0.8,6.9
70,2008,51.9,336,52,0.01,,1081,21.1,84,4,31,0.9,7
70,2007,51.5,34,52,0.01,,1149,2.7,84,4,4,0.9,7.1
70,2006,51.5,337,51,0.01,,7,2.2,83,26,26,0.9,7.2
70,2005,51.6,334,50,0.01,,0,19.8,82,35,35,0.9,7.3
70,2004,51.2,341,49,0.01,,12008,19.4,80,3,3,0.9,7.4
70,2003,51.1,344,48,0.01,,8257,19,78,4,4,0.9,7.5
70,2002,58,348,47,0.01,,9559,18.6,77,4,4,0.9,7.6
70,2001,57,352,46,0.01,,3571,18.2,75,33,33,0.8,7.7
70,2000,55,355,45,0.01,,3965,17.8,74,37,33,0.8,7.9
24,2015,62.9,328,42,,75,17,51.1,52,75,75,3.6,5.3
24,2014,62,347,42,7.38,8,66,5.3,52,77,77,3.7,5.9
24,2013,69,371,43,7.34,7,25,49.5,54,73,73,4.5,6.5
24,2012,59.2,48,43,7.38,68,32,48.7,56,65,65,7.6,7.3
24,2011,58.9,413,43,7.38,76,92,47.9,58,69,69,8.5,8
24,2010,58,428,43,7.28,71,12499,47.2,62,72,72,11,8.9
24,2009,56.5,449,46,7.6,74,5857,46.4,70,75,76,19,9.8
24,2008,55.3,473,50,8.19,76,39,45.7,75,77,79,23.5,1.7
24,2007,54.5,486,51,8.48,83,31,45,79,79,82,26.4,11.7
24,2006,54,496,54,8.5,83,81,44.3,82,79,82,28.1,12.8
24,2005,53.8,498,55,8.69,79,615,43.6,84,75,79,29.5,13.9
24,2004,53.7,497,55,6.96,76,830,42.9,83,73,74,29.7,15
24,2003,54,485,55,6.93,71,244,42.2,82,7,69,28.9,16.1
24,2002,54.9,459,54,07.04,72,1043,41.6,79,7,7,26.6,17.1
24,2001,56,429,52,7.38,72,1166,4.9,76,71,71,24,18.1
24,2000,57.3,397,51,7.3,73,1459,4.1,73,71,73,21.3,19.1
86,2015,57.3,332,26,,31,878,,39,41,31,3.4,
86,2014,56.6,343,26,,,441,,39,44,39,3.5,
86,2013,56.4,345,26,,,525,,40,5,45,3.6,
86,2012,56,347,26,,,1952,,40,64,59,3.8,
86,2011,55.4,355,27,,,1256,,41,66,61,3.9,
86,2010,55,359,27,,,0,,41,,,4,
86,2009,54.3,369,27,,,0,,42,,,4.2,
86,2008,53.6,377,27,,,0,,42,,,4.2,
86,2007,53.1,381,27,,,0,,43,,,4.2,
86,2006,52.5,383,28,,,0,,43,,,4.1,
86,2005,51.9,383,28,,,0,,44,,,3.9,
86,2004,51.4,383,29,,,0,,45,,,3.8,
86,2003,58,383,29,,,0,,46,,,3.5,
86,2002,52,382,30,,,0,,48,,,3.3,
86,2001,49.6,381,30,,,0,,49,,,3,
86,2000,48.9,38,31,,,0,,50,,,2.7,
30,2015,82.8,56,1,,97,115,66.6,1,97,97,0.1,0.5
30,2014,82.6,58,1,0.01,96,154,66,1,97,97,0.1,0.5
30,2013,82.4,6,1,9.25,95,131,65.4,2,96,96,0.1,0.5
30,2012,82,61,1,9.35,96,1204,64.8,2,97,97,0.1,0.5
30,2011,82.1,63,1,9.62,97,3802,64.1,2,97,97,0.1,0.5
30,2010,81.9,64,1,9.78,97,302,63.5,2,97,97,0.1,0.5
30,2009,81.6,66,2,9.99,96,41,62.9,2,96,96,0.1,0.5
30,2008,81.3,7,2,10.24,97,297,62.3,2,97,97,0.1,0.5
30,2007,89,72,2,11.05,96,267,61.7,2,96,96,0.1,0.5
30,2006,88,73,2,11.86,97,362,61.1,2,98,98,0.1,0.5
30,2005,81,77,2,11.92,96,22,6.5,2,96,96,0.1,0.5
30,2004,81,79,2,11.96,97,26,59.9,2,97,97,0.1,0.5
30,2003,79.4,83,2,12.09,81,256,59.3,2,99,98,0.1,0.5
30,2002,79.5,83,2,12.26,82,67,58.8,2,98,98,0.1,0.5
30,2001,79.4,84,2,9.86,83,0,58.2,2,95,96,0.1,0.5
30,2000,79.1,86,2,11.12,77,152,57.6,2,95,95,0.1,0.5
61,2015,74.9,138,3,,99,1568,23.4,3,99,99,0.1,15
61,2014,74.7,141,3,2.37,99,1686,22.7,3,99,99,0.1,15
61,2013,74.6,142,3,2.56,99,2107,21.9,3,99,99,0.1,15.1
61,2012,74.5,143,3,2.8,99,51,21.2,4,99,99,0.1,15.2
61,2011,74.5,141,3,03.03,99,60,2.5,4,99,99,0.1,15.3
61,2010,74.5,138,3,2.31,99,79,19.8,4,99,99,0.1,15.3
61,2009,71.8,183,4,02.05,97,21,19.2,4,97,97,0.1,15.4
61,2008,72.3,172,4,2.1,98,33,18.5,4,98,98,0.1,15.4
61,2007,73.7,146,4,2.29,98,44,17.9,5,98,98,0.1,15.5
61,2006,73.8,145,4,1.96,98,0,17.2,5,98,98,0.1,15.5
61,2005,74.2,138,4,1.97,99,3,16.6,5,99,99,0.1,15.5
61,2004,69.1,197,6,1.56,62,35,16.1,10,97,97,0.1,15.5
61,2003,73.9,146,5,1.69,32,65,15.6,5,98,99,0.1,15.5
61,2002,73.7,149,5,1.62,,139,15.1,5,98,98,0.1,15.6
61,2001,72.7,16,5,1.68,,309,14.6,6,98,98,0.1,15.6
61,2000,71.5,175,5,1.45,,16527,14.1,6,99,99,0.1,15.5
32,2015,64.1,225,58,,93,3585,,85,93,93,0.3,
32,2014,63.8,229,59,0.01,94,676,,86,94,94,0.3,
32,2013,63.5,232,60,0.01,93,2813,,88,93,93,0.3,
32,2012,63.2,235,61,0.01,92,8523,,89,92,92,0.3,
32,2011,62.7,241,61,2.12,93,5616,,91,93,93,0.3,
32,2010,62.5,243,62,1.77,75,680,,92,9,9,0.3,
32,2009,62,248,63,1.99,72,68,,94,81,81,0.3,
32,2008,61.8,251,64,02.01,78,129,,95,85,86,0.3,
32,2007,61.4,254,65,02.01,78,327,,97,84,84,0.3,
32,2006,61,26,66,1.9,6,228,,99,77,78,0.2,
32,2005,67,261,66,1.55,22,1374,,101,78,78,0.2,
32,2004,59.7,278,68,1.59,,9562,,102,74,74,0.2,
32,2003,59.6,278,69,1.74,,4381,,104,69,69,0.2,
32,2002,59.4,277,70,1.59,,4529,,106,6,6,0.2,
32,2001,58.9,283,71,1.81,,4362,,108,66,66,0.2,
32,2000,58.6,284,71,1.76,,2875,,109,62,62,0.1,
170,2015,71.6,176,0,,89,0,58.3,0,89,89,0.4,3.5
170,2014,71.4,178,0,6.32,85,0,57.7,0,85,85,0.4,3.5
170,2013,71.2,179,0,06.02,86,0,57,0,86,86,0.4,3.5
170,2012,71.3,178,0,5.73,84,0,56.3,0,84,84,0.9,3.4
170,2011,76,187,0,5.64,86,0,55.5,0,86,86,0.1,3.4
170,2010,73,19,0,5.26,86,0,54.8,0,96,96,0.5,3.4
170,2009,70,196,0,5.13,87,0,54.1,0,85,87,0.6,3.4
170,2008,69.8,196,0,4.94,84,0,53.3,0,85,85,1.2,3.4
170,2007,69.5,22,0,4.72,84,0,52.6,0,84,84,0.8,3.4
170,2006,69.3,199,0,4.52,84,0,51.8,0,84,84,0.6,3.4
170,2005,68.9,25,0,4.47,83,0,51.1,0,84,83,0.6,3.4
170,2004,68.3,214,0,4.55,,0,5.4,0,84,85,0.9,3.5
170,2003,68,223,0,4.53,,0,49.7,0,74,75,1,3.5
170,2002,67.9,221,0,4.41,,0,49,0,74,73,1.6,3.5
170,2001,67.7,219,0,4.23,,0,48.3,0,65,68,1.8,3.5
170,2000,67.4,224,0,4.29,,0,47.6,0,7,71,0.4,3.6
101,2015,58.9,373,2,,9,0,32.3,3,84,9,7.1,4.1
101,2014,58.4,382,2,0.01,98,0,31.8,3,98,98,7.3,4.3
101,2013,57.6,393,2,0.01,98,0,31.2,3,98,98,9.8,4.6
101,2012,56.5,412,2,0.01,95,0,3.7,3,92,95,12.2,4.9
101,2011,55,438,2,5.2,91,0,3.2,3,85,91,15.7,5.2
101,2010,53.6,459,2,4.93,89,313,29.7,4,89,89,21.6,5.6
101,2009,52.6,46,3,4.9,88,26,29.3,4,89,88,33.7,5.9
101,2008,51.4,477,3,4.87,9,1,28.9,4,89,88,40.2,6.3
101,2007,50,51,3,5.55,92,0,28.5,4,88,87,40.7,6.7
101,2006,47.8,564,3,5.53,93,0,28.2,4,88,87,43.7,7.1
101,2005,46,63,3,05.08,95,0,27.8,4,88,86,49.1,7.5
101,2004,45.6,69,3,5.78,93,0,27.4,4,88,86,50.3,7.9
101,2003,45.9,6,3,5.65,9,350,27.1,4,87,85,50.6,8.4
101,2002,46.4,587,3,5.52,88,37,26.7,4,87,85,49.9,8.8
101,2001,47.1,568,3,6.72,86,49,26.3,4,87,84,48.8,9.2
101,2000,48.4,536,3,7.19,83,10,25.9,4,87,84,46.4,9.6
87,2015,82.4,53,0,,67,22,59.5,0,98,98,0.1,1.4
87,2014,82.3,54,0,7.3,67,26,59,0,98,98,0.1,1.3
87,2013,81.9,57,0,7.3,67,51,58.5,0,98,98,0.1,1.3
87,2012,81.7,57,0,7.4,53,30,58.1,0,98,98,0.1,1.3
87,2011,81.7,58,0,7.4,42,26,57.7,0,98,98,0.1,1.3
87,2010,81.5,58,0,7.2,,6,57.3,0,98,98,0.1,1.3
87,2009,81.4,62,0,7.3,,3,56.9,0,98,98,0.1,1.3
87,2008,81.1,62,0,6.9,,25,56.5,0,98,98,0.1,1.3
87,2007,89,63,0,6.9,,1,56.1,0,98,98,0.1,1.3
87,2006,88,64,0,6.5,,19,55.7,0,98,98,0.1,1.3
87,2005,85,66,0,6.5,,13,55.3,0,98,98,0.1,1.3
87,2004,83,7,0,6.6,,5,54.9,0,99,99,0.1,1.3
87,2003,82,69,0,6.9,,3,54.4,0,99,99,0.1,1.3
87,2002,79.9,71,0,6.9,,9,53.9,0,99,99,0.1,1.3
87,2001,79.8,73,0,6.6,,5,53.4,0,99,99,0.1,1.3
87,2000,79.6,73,0,6.2,,59,52.8,0,99,99,0.1,1.3
101,2015,83.4,49,0,,,35,57.4,0,97,97,0.1,0.3
101,2014,83.2,51,0,9.61,,23,57,0,96,96,0.1,0.3
101,2013,83,52,0,9.73,,175,56.6,0,96,96,0.1,0.3
101,2012,82.7,54,0,9.86,,61,56.2,0,96,96,0.1,0.3
101,2011,82.6,55,0,9.99,,621,55.8,0,96,96,0.1,0.3
101,2010,82.3,57,0,10.01,,77,55.4,0,96,95,0.1,0.4
101,2009,82.1,6,0,10.15,,958,55,0,96,95,0.1,0.4
101,2008,82,6,0,10.29,,2022,54.6,0,96,95,0.1,0.4
101,2007,81.7,63,0,10.44,,1015,54.1,0,94,94,0.1,0.4
101,2006,81.5,65,0,10.24,,0,53.7,0,94,94,0.1,0.4
101,2005,81.1,66,0,10.15,,60,53.2,0,94,94,0.1,0.4
101,2004,81,69,0,10.55,,39,52.8,0,95,93,0.1,0.4
101,2003,85,72,0,10.82,,574,52.3,0,95,93,0.1,0.5
101,2002,84,74,0,10.85,,0,51.8,0,95,93,0.1,0.5
101,2001,82,75,0,11.12,,700,51.3,0,95,93,0.1,0.5
101,2000,79.7,78,0,11.26,,0,5.8,0,95,93,0.1,0.5
60,2015,64.5,293,6,,41,45,57.1,8,5,41,0.1,6.1
60,2014,64.4,294,7,0.01,47,594,56.2,8,52,43,0.1,6.1
60,2013,63.6,37,7,0.01,71,740,55.2,9,5,41,0.1,6.1
60,2012,62.8,32,7,0.01,43,13,54.2,9,47,45,0.1,6.1
60,2011,71.7,163,7,0.76,66,13,53.2,8,6,72,0.1,6.1
60,2010,73.7,127,7,0.78,84,26,52.3,9,83,8,0.1,6.1
60,2009,73.8,124,7,0.81,84,22,51.3,9,83,8,0.1,6.2
60,2008,73.8,122,8,0.8,83,19,5.4,9,83,79,0.1,6.2
60,2007,73.8,121,8,0.83,83,403,49.4,9,83,8,0.1,6.2
60,2006,73.7,123,8,0.97,83,517,48.5,10,83,8,0.1,6.3
60,2005,73.5,127,9,0.92,83,375,47.6,10,83,8,0.1,6.3
60,2004,73.2,131,9,0.93,82,189,46.8,10,84,81,0.1,6.3
60,2003,73,134,9,1.29,81,801,46,11,85,83,0.1,6.4
60,2002,72.8,135,9,1.25,8,538,45.3,11,86,84,0.1,6.5
60,2001,72.7,135,10,1.29,8,290,44.6,11,83,82,0.1,6.5
60,2000,72.6,136,10,1.41,79,146,43.9,12,86,84,0.1,6.6
95,2015,69.7,161,10,,96,3,4.7,11,96,96,0.2,3.7
95,2014,69.6,162,10,0.01,97,0,39.9,11,94,97,0.2,3.7
95,2013,69.3,163,10,0.01,96,1,39,11,97,96,0.2,3.7
95,2012,68.8,164,10,0.01,94,16,38.2,12,96,94,0.2,3.7
95,2011,68.1,166,10,0.32,96,1,37.4,12,97,96,0.2,3.7
95,2010,67.3,171,10,0.32,93,0,36.6,12,95,93,0.2,3.8
95,2009,66.7,174,10,0.3,93,0,35.9,12,93,93,0.2,3.8
95,2008,66.4,178,10,0.32,86,0,35.3,12,87,86,0.3,3.8
95,2007,66.1,181,10,0.35,84,2,34.7,12,85,86,0.3,3.8
95,2006,65.9,183,10,0.38,88,3,34.1,12,76,83,0.3,3.9
95,2005,65.5,194,10,0.37,81,0,33.5,12,79,84,0.3,3.9
95,2004,65.9,177,11,0.38,81,4,33,13,82,86,0.3,3.9
95,2003,65.2,182,11,0.36,58,2144,32.5,14,82,85,0.3,4
95,2002,64.3,193,12,0.6,39,927,32.1,15,84,85,0.3,4
95,2001,64,194,13,0.86,,38,31.6,16,84,85,0.3,4.1
95,2000,63.7,198,14,0.37,,192,31.3,17,86,83,0.3,4.1
20,2015,74.9,148,8,,99,154,33.6,9,99,99,0.1,7.7
20,2014,74.6,152,8,6.41,99,0,32.4,10,99,99,0.1,7.8
20,2013,74.5,153,9,6.5,99,2641,31.3,10,99,99,0.1,7.9
20,2012,74.3,154,9,6.56,98,5197,3.1,11,99,99,0.1,8.1
20,2011,74.1,155,10,06.07,98,3156,29,11,99,99,0.2,8.2
20,2010,73.9,158,10,5.95,98,2583,27.9,12,99,99,0.2,8.3
