Pays,Annee,Continents,Statuts,Pourcentage_de_depense,Depenses_totales,PIB,Population,Scolarite,Superficie,Densite_km2,Taux_croissance,Pourcentage_pop_mondiale
10,2004,6,Developing,920.828412,6.11,819.46,104394131,12.1,1964375,53.14,1.1963,1.6
10,2003,6,Developing,781.206283,6.2,765.55,102978515,11.9,1964375,52.42,1.1963,1.6
10,2002,6,Developing,12.1859723,5.52,810.67,101548624,11.6,1964375,51.70,1.1963,1.6
10,2001,6,Developing,13.3110953,5.35,796.06,100099099,11.6,1964375,50.96,1.1963,1.6
10,2000,6,Developing,10.2284012,4.98,742.06,98625552,11.4,1964375,50.21,1.1963,1.6
194,2015,4,Developing,0,,0.32,108716,11.7,702,154.87,1.1991,0
194,2014,4,Developing,0,13.71,0.32,108396,11.7,702,154.41,1.1991,0
194,2013,4,Developing,0,13.38,0.32,108121,11.7,702,154.02,1.1991,0
194,2012,4,Developing,0,12.77,0.33,107890,11.7,702,153.69,1.1991,0
194,2011,4,Developing,0,13.76,0.31,107698,11.7,702,153.42,1.1991,0
194,2010,4,Developing,0,13.83,0.30,107540,11.5,702,153.19,1.1991,0
194,2009,4,Developing,0,13.44,0.28,107957,11.4,702,153.78,1.1991,0
194,2008,4,Developing,0,12.94,0.26,108936,11.2,702,155.18,1.1991,0
194,2007,4,Developing,0,11.99,0.26,109880,11,702,156.52,1.1991,0
194,2006,4,Developing,0,11.92,0.25,110729,10.9,702,157.73,1.1991,0
194,2005,4,Developing,0,12.11,0.25,111412,10.7,702,158.71,1.1991,0
194,2004,4,Developing,0,1.64,0.24,111925,10.5,702,159.44,1.1991,0
194,2003,4,Developing,0,9.69,0.25,112285,10.4,702,159.95,1.1991,0
194,2002,4,Developing,0,8.2,0.24,112448,10.2,702,160.18,1.1991,0
194,2001,4,Developing,0,8.58,0.24,112365,10.1,702,160.06,1.1991,0
194,2000,4,Developing,0,7.88,0.23,112044,0,702,159.61,1.1991,0
217,2013,2,Developing,0,4.3,6.56,35447,,2,17723.50,0.9941,0
134,2015,1,Developing,0,,11.62,3026864,14.8,1564110,1.94,1.0151,0.04
134,2014,1,Developing,281.002399,4.73,12.23,2963113,14.8,1564110,1.89,1.0151,0.04
134,2013,1,Developing,241.195865,4.21,12.58,2899011,14.7,1564110,1.85,1.0151,0.04
134,2012,1,Developing,253.828586,4.22,12.29,2839705,14.7,1564110,1.82,1.0151,0.04
134,2011,1,Developing,257.840315,4.45,10.41,2786317,14.6,1564110,1.78,1.0151,0.04
134,2010,1,Developing,22.3162427,4.7,7.19,2738622,14.3,1564110,1.75,1.0151,0.04
134,2009,1,Developing,134.167893,5.29,4.58,2691115,13.8,1564110,1.72,1.0151,0.04
134,2008,1,Developing,181.012328,5.58,5.62,2643201,13.4,1564110,1.69,1.0151,0.04
134,2007,1,Developing,126.698109,5.6,4.23,2601850,13,1564110,1.66,1.0151,0.04
134,2006,1,Developing,122.120649,4.68,3.41,2567168,12.7,1564110,1.64,1.0151,0.04
134,2005,1,Developing,98.6836795,5.9,2.52,2536407,11.8,1564110,1.62,1.0151,0.04
134,2004,1,Developing,73.2415048,5.99,1.99,2508412,11.2,1564110,1.60,1.0151,0.04
134,2003,1,Developing,56.0568643,6.18,1.60,2480374,10.5,1564110,1.59,1.0151,0.04
134,2002,1,Developing,55.6087822,5.81,1.40,2449027,10.1,1564110,1.57,1.0151,0.04
134,2001,1,Developing,61.849219,5.45,1.27,2417751,9.4,1564110,1.55,1.0151,0.04
134,2000,1,Developing,56.431387,4.92,1.14,2388299,8.9,1564110,1.53,1.0151,0.04
169,2015,2,Developing,0,,4.05,622159,15.1,13812,45.04,0.9988,0.01
169,2014,2,Developing,726.029176,6.42,4.59,621810,15.1,13812,45.02,0.9988,0.01
169,2013,2,Developing,707.144691,6.43,4.47,621207,15.1,13812,44.98,0.9988,0.01
169,2012,2,Developing,648.133178,7.25,4.09,620601,15.1,13812,44.93,0.9988,0.01
169,2011,2,Developing,666.737437,6.92,4.54,620079,15.1,13812,44.89,0.9988,0.01
169,2010,2,Developing,635.484938,6.9,4.14,619428,15,13812,44.85,0.9988,0.01
169,2009,2,Developing,489.68187,6.7,4.16,618294,14.6,13812,44.76,0.9988,0.01
169,2008,2,Developing,709.131123,6.13,4.55,616969,14.2,13812,44.67,0.9988,0.01
169,2007,2,Developing,678.518894,6.74,3.68,615875,13.6,13812,44.59,0.9988,0.01
169,2006,2,Developing,595.730692,8.1,2.72,615025,13.2,13812,44.53,0.9988,0.01
169,2005,2,Developing,527.307672,8.46,2.26,614261,12.8,13812,44.47,0.9988,0.01
169,2004,2,Developing,57.1219015,8.45,2.07,613353,12.6,13812,44.41,0.9988,0.01
169,2003,2,Developing,495.078296,8.91,1.71,612267,0,13812,44.33,0.9988,0.01
169,2002,2,Developing,36.4802403,8.33,1.28,609828,0,13812,44.15,0.9988,0.01
169,2001,2,Developing,33.6698136,8.23,1.16,607389,0,13812,43.98,0.9988,0.01
169,2000,2,Developing,274.547261,7.32,0.98,604950,0,13812,43.80,0.9988,0.01
40,2015,3,Developing,0,,110.41,34607588,12.1,446550,77.50,1.0103,0.47
40,2014,3,Developing,198.73435,5.91,119.13,34204780,12.1,446550,76.60,1.0103,0.47
40,2013,3,Developing,179.859895,5.94,115.74,33787571,12.1,446550,75.66,1.0103,0.47
40,2012,3,Developing,19.1585373,6.15,106.94,33355241,11.6,446550,74.70,1.0103,0.47
40,2011,3,Developing,22.0945504,5.99,110.08,32912588,11.2,446550,73.70,1.0103,0.47
40,2010,3,Developing,183.659219,5.86,100.87,32467016,10.7,446550,72.71,1.0103,0.47
40,2009,3,Developing,188.290286,5.67,101.15,32030778,10.5,446550,71.73,1.0103,0.47
40,2008,3,Developing,171.365897,5.41,101.82,31606767,10.3,446550,70.78,1.0103,0.47
40,2007,3,Developing,157.643145,5.48,86.95,31186468,10,446550,69.84,1.0103,0.47
40,2006,3,Developing,127.763201,5.23,75.88,30771178,10,446550,68.91,1.0103,0.47
40,2005,3,Developing,9.46937126,5.6,68.85,30358144,9.8,446550,67.98,1.0103,0.47
40,2004,3,Developing,100.363832,5.22,66.11,29953018,9.6,446550,67.08,1.0103,0.47
40,2003,3,Developing,88.1650618,5.25,58.03,29571415,9.3,446550,66.22,1.0103,0.47
40,2002,3,Developing,66.7293387,5.31,47.08,29198142,8.8,446550,65.39,1.0103,0.47
40,2001,3,Developing,71.11645,4.44,43.83,28814643,8.5,446550,64.53,1.0103,0.47
40,2000,3,Developing,63.4214002,4.18,43.02,28423435,8,446550,63.65,1.0103,0.47
48,2015,3,Developing,0,,16.21,26547572,9.1,801590,33.12,1.0278,0.41
48,2014,3,Developing,54.9115948,6.98,17.98,25788475,9.1,801590,32.17,1.0278,0.41
48,2013,3,Developing,5.8133385,5.9,17.20,25051611,9.1,801590,31.25,1.0278,0.41
48,2012,3,Developing,49.9098722,5.58,16.69,24337846,9.2,801590,30.36,1.0278,0.41
48,2011,3,Developing,40.8061798,6.23,14.62,23649039,9.5,801590,29.50,1.0278,0.41
48,2010,3,Developing,5.74339366,5.38,11.41,22999235,9.3,801590,28.69,1.0278,0.41
48,2009,3,Developing,39.7521694,5.43,12.26,22391745,9.2,801590,27.93,1.0278,0.41
48,2008,3,Developing,0.79691579,4.91,12.92,21819036,8.8,801590,27.22,1.0278,0.41
48,2007,3,Developing,53.9502789,5.25,10.81,21287635,8.2,801590,26.56,1.0278,0.41
48,2006,3,Developing,58.5964449,6.51,9.51,20787087,7.9,801590,25.93,1.0278,0.41
48,2005,3,Developing,67.3337874,6.87,8.87,20304569,7.3,801590,25.33,1.0278,0.41
48,2004,3,Developing,46.5819563,5.91,7.94,19840313,7,801590,24.75,1.0278,0.41
48,2003,3,Developing,42.5268956,6.39,6.58,19392475,6.7,801590,24.19,1.0278,0.41
48,2002,3,Developing,40.8259708,6.45,5.95,18958338,6.2,801590,23.65,1.0278,0.41
48,2001,3,Developing,37.8251194,5.64,5.65,18537729,5.8,801590,23.13,1.0278,0.41
48,2000,3,Developing,47.1725072,6.16,5.93,18129653,5.4,801590,22.62,1.0278,0.41
26,2015,1,Developing,0,,59.61,51089056,9.1,676578,75.51,1.1971,0.68
26,2014,1,Developing,45.3378868,2.28,65.53,50681634,9.1,676578,74.91,1.1971,0.68
26,2013,1,Developing,38.3379346,2.16,60.27,50262658,9.1,676578,74.29,1.1971,0.68
26,2012,1,Developing,38.4279083,2.22,59.94,49837446,9.1,676578,73.66,1.1971,0.68
26,2011,1,Developing,21.2369885,1.87,59.98,49419820,9.1,676578,73.04,1.1971,0.68
26,2010,1,Developing,17.4829375,1.92,49.54,49024382,8.8,676578,72.46,1.1971,0.68
26,2009,1,Developing,11.052479,2.5,36.91,48660459,8.5,676578,71.92,1.1971,0.68
26,2008,1,Developing,9.53048032,1.87,31.86,48390793,8.2,676578,71.52,1.1971,0.68
26,2007,1,Developing,0.5305728,1.68,20.18,48125043,8.1,676578,71.13,1.1971,0.68
26,2006,1,Developing,4.6327763,1.78,14.50,47785135,8,676578,70.63,1.1971,0.68
26,2005,1,Developing,2.79384319,1.83,11.99,47438365,7.9,676578,70.12,1.1971,0.68
26,2004,1,Developing,4.15451614,1.97,10.57,47068772,7.8,676578,69.57,1.1971,0.68
26,2003,1,Developing,3.82421247,1.97,10.47,46667192,7.7,676578,68.98,1.1971,0.68
26,2002,1,Developing,3.42188094,2.5,6.78,46232653,7.6,676578,68.33,1.1971,0.68
26,2001,1,Developing,1.917164,1.8,6.48,45771139,7.6,676578,67.65,1.1971,0.68
26,2000,1,Developing,2.51143729,1.84,8.91,45290841,7.5,676578,66.94,1.1971,0.68
145,2015,3,Developing,0,,11.34,2374300,11.7,825615,2.88,1.0146,0.03
145,2014,3,Developing,751.398272,8.93,12.44,2312139,11.7,825615,2.80,1.0146,0.03
145,2013,3,Developing,760.655055,8.53,12.04,2252508,11.6,825615,2.73,1.0146,0.03
145,2012,3,Developing,796.873426,8.24,13.04,2194654,11.5,825615,2.66,1.0146,0.03
145,2011,3,Developing,7.89623493,8.78,12.52,2146325,11.5,825615,2.60,1.0146,0.03
145,2010,3,Developing,719.553516,7.89,11.43,2109811,11.4,825615,2.56,1.0146,0.03
145,2009,3,Developing,575.674807,8.5,8.94,2077394,11.4,825615,2.52,1.0146,0.03
145,2008,3,Developing,59.5503355,7.15,8.61,2047056,11.3,825615,2.48,1.0146,0.03
145,2007,3,Developing,62.110393,6.99,8.84,2018600,11.3,825615,2.44,1.0146,0.03
145,2006,3,Developing,459.15724,7.2,8.00,1991888,11.4,825615,2.41,1.0146,0.03
145,2005,3,Developing,457.720052,7.32,7.25,1966582,11.6,825615,2.38,1.0146,0.03
145,2004,3,Developing,368.284826,6.47,6.61,1942082,11.7,825615,2.35,1.0146,0.03
145,2003,3,Developing,294.657155,6.52,4.93,1917464,11.7,825615,2.32,1.0146,0.03
145,2002,3,Developing,203.732289,6.17,3.35,1889970,11.8,825615,2.29,1.0146,0.03
145,2001,3,Developing,205.807883,6.18,3.56,1857048,11.7,825615,2.25,1.0146,0.03
145,2000,3,Developing,35.8097851,6.11,3.92,1818647,11.5,825615,2.20,1.0146,0.03
225,2013,4,Developing,15.6065959,4.65,0.09,10517,9.6,21,500.81,1.0125,0
49,2015,1,Developing,0,,24.36,27823629,12.2,147181,189.04,1.0171,0.38
49,2014,1,Developing,8.5234864,5.8,22.73,27672370,12.4,147181,188.02,1.0171,0.38
49,2013,1,Developing,80.1550513,5.69,22.16,27589996,12.3,147181,187.46,1.0171,0.38
49,2012,1,Developing,80.5878838,5.89,21.70,27534915,12.3,147181,187.08,1.0171,0.38
49,2011,1,Developing,112.122903,6.73,21.57,27464494,12,147181,186.60,1.0171,0.38
49,2010,1,Developing,84.6230252,6.43,16.00,27341952,11.1,147181,185.77,1.0171,0.38
49,2009,1,Developing,6.19357029,6.41,12.85,27173035,10.5,147181,184.62,1.0171,0.38
49,2008,1,Developing,70.2711318,6.44,12.55,26990037,10.1,147181,183.38,1.0171,0.38
49,2007,1,Developing,52.2290651,5.84,10.33,26788492,10,147181,182.01,1.0171,0.38
49,2006,1,Developing,45.8798993,5.7,9.04,26565425,9.6,147181,180.49,1.0171,0.38
49,2005,1,Developing,4.25975253,5.72,8.13,26309458,9.4,147181,178.76,1.0171,0.38
49,2004,1,Developing,31.9318732,5.82,7.27,26016656,9.3,147181,176.77,1.0171,0.38
49,2003,1,Developing,2.79096532,5.48,6.33,25688758,9.2,147181,174.54,1.0171,0.38
49,2002,1,Developing,23.1839459,5.6,6.05,25328981,8.6,147181,172.09,1.0171,0.38
49,2001,1,Developing,21.9281388,5.36,6.01,24946748,9,147181,169.50,1.0171,0.38
49,2000,1,Developing,17.9123368,5.43,5.49,24546509,8.9,147181,166.78,1.0171,0.38
71,2015,2,Developed,0,,775.74,16939923,18.1,41850,404.78,1.1936,0.22
71,2014,2,Developed,1491.70361,1.9,901.56,16865008,18.1,41850,402.99,1.1936,0.22
71,2013,2,Developed,1475.0304,11.4,883.95,16804432,18.1,41850,401.54,1.1936,0.22
71,2012,2,Developed,1162.65677,11.1,845.69,16754962,18.1,41850,400.36,1.1936,0.22
71,2011,2,Developed,1047.37024,1.53,913.14,16693074,17.2,41850,398.88,1.1936,0.22
71,2010,2,Developed,1035.62144,1.48,852.46,16615394,17,41850,397.02,1.1936,0.22
71,2009,2,Developed,96.8585885,1.29,878.95,16530388,16.9,41850,394.99,1.1936,0.22
71,2008,2,Developed,10873.4055,9.57,957.90,16445593,16.8,41850,392.97,1.1936,0.22
71,2007,2,Developed,9689.73278,9.36,853.50,16381696,16.6,41850,391.44,1.1936,0.22
71,2006,2,Developed,8344.01039,9.36,737.59,16346101,16.5,41850,390.59,1.1936,0.22
71,2005,2,Developed,6577.50814,9.6,688.13,16319868,16.4,41850,389.96,1.1936,0.22
71,2004,2,Developed,5170.1307,8.52,661.22,16281779,16.5,41850,389.05,1.1936,0.22
71,2003,2,Developed,4472.6114,8.46,582.44,16225302,16.5,41850,387.70,1.1936,0.22
71,2002,2,Developed,3455.19705,8.34,475.53,16148929,16.9,41850,385.88,1.1936,0.22
71,2001,2,Developed,3054.51558,7.79,432.54,16046180,16.7,41850,383.42,1.1936,0.22
71,2000,2,Developed,2944.64013,7.42,417.65,15925513,16.5,41850,380.54,1.1936,0.22
123,2015,4,Developed,0,,178.10,4609400,19.2,270467,17.04,1.0108,0.07
123,2014,4,Developed,1040.27844,11.3,201.34,4516500,19.2,270467,16.70,1.0108,0.07
123,2013,4,Developed,10019.0763,11.17,190.91,4442100,19.3,270467,16.42,1.0108,0.07
123,2012,4,Developed,924.565368,11.53,176.21,4408100,19.5,270467,16.30,1.0108,0.07
123,2011,4,Developed,8342.40576,11.24,168.30,4384000,19.7,270467,16.21,1.0108,0.07
123,2010,4,Developed,6664.14871,11.2,146.52,4350700,20.3,270467,16.09,1.0108,0.07
123,2009,4,Developed,63.5770517,11.21,121.37,4302600,19.3,270467,15.91,1.0108,0.07
123,2008,4,Developed,6761.28897,1.7,133.13,4259800,19.5,270467,15.75,1.0108,0.07
123,2007,4,Developed,606.310656,8.35,137.19,4223800,19.2,270467,15.62,1.0108,0.07
123,2006,4,Developed,496.222801,8.65,111.54,4184600,19.1,270467,15.47,1.0108,0.07
123,2005,4,Developed,491.055852,8.25,114.72,4133900,18.9,270467,15.28,1.0108,0.07
123,2004,4,Developed,442.377487,7.89,103.91,4087500,18.4,270467,15.11,1.0108,0.07
123,2003,4,Developed,3661.79292,7.71,88.25,4027200,18.2,270467,14.89,1.0108,0.07
123,2002,4,Developed,2892.25713,7.89,66.63,3948500,17.5,270467,14.60,1.0108,0.07
123,2001,4,Developed,2205.98595,7.58,53.87,3880500,17.4,270467,14.35,1.0108,0.07
123,2000,4,Developed,2143.02108,7.47,52.62,3857700,17.2,270467,14.26,1.0108,0.07
106,2015,6,Developing,0,,12.76,6149417,11.7,130373,47.17,1.0143,0.09
106,2014,6,Developing,473.123812,9.4,11.88,6066492,11.6,130373,46.53,1.0143,0.09
106,2013,6,Developing,366.48418,8.43,10.98,5983845,11.5,130373,45.90,1.0143,0.09
106,2012,6,Developing,334.817425,8.4,10.53,5901287,11.5,130373,45.26,1.0143,0.09
106,2011,6,Developing,321.613259,6.39,9.77,5819051,11.5,130373,44.63,1.0143,0.09
106,2010,6,Developing,302.704541,6.58,8.76,5737450,11.4,130373,44.01,1.0143,0.09
106,2009,6,Developing,292.753101,6.82,8.30,5656601,11.3,130373,43.39,1.0143,0.09
106,2008,6,Developing,275.064434,6.98,8.50,5576593,11.1,130373,42.77,1.0143,0.09
106,2007,6,Developing,253.000781,6.91,7.42,5497243,11,130373,42.17,1.0143,0.09
106,2006,6,Developing,21.4112353,6.33,6.76,5418855,11,130373,41.56,1.0143,0.09
106,2005,6,Developing,218.571618,6.11,6.32,5342105,11,130373,40.98,1.0143,0.09
106,2004,6,Developing,36.8162118,6.13,5.79,5272912,11,130373,40.44,1.0143,0.09
106,2003,6,Developing,2.54243691,6.12,5.32,5210963,11,130373,39.97,1.0143,0.09
106,2002,6,Developing,2.09234389,5.71,5.22,5149909,10.7,130373,39.50,1.0143,0.09
106,2001,6,Developing,22.3559545,5.26,5.35,5087825,10.4,130373,39.03,1.0143,0.09
106,2000,6,Developing,15.2551882,5.39,5.11,5022633,10.1,130373,38.53,1.0143,0.09
54,2015,3,Developing,0,,9.68,19939498,5.4,1267000,15.74,1.0378,0.33
54,2014,3,Developing,3.3040399,5.82,10.86,19215909,5.3,1267000,15.17,1.0378,0.33
54,2013,3,Developing,31.5024324,5.9,10.22,18519898,5.3,1267000,14.62,1.0378,0.33
54,2012,3,Developing,29.7551798,6.11,9.43,17836769,5.1,1267000,14.08,1.0378,0.33
54,2011,3,Developing,32.2249345,6.66,8.77,17176283,4.8,1267000,13.56,1.0378,0.33
54,2010,3,Developing,5.88376054,6.36,7.85,16548835,4.5,1267000,13.06,1.0378,0.33
54,2009,3,Developing,5.66540507,6.98,7.35,15943675,4.2,1267000,12.58,1.0378,0.33
54,2008,3,Developing,40.3783567,6.76,7.30,15361915,4,1267000,12.12,1.0378,0.33
54,2007,3,Developing,35.8092975,6.94,5.73,14803610,3.8,1267000,11.68,1.0378,0.33
54,2006,3,Developing,43.4219307,7.39,4.76,14268581,3.7,1267000,11.26,1.0378,0.33
54,2005,3,Developing,3.75171544,7.15,4.38,13756192,3.5,1267000,10.86,1.0378,0.33
54,2004,3,Developing,20.8611843,6.61,3.76,13265836,3.1,1267000,10.47,1.0378,0.33
54,2003,3,Developing,20.2687657,6.23,3.39,12796984,3,1267000,10.10,1.0378,0.33
54,2002,3,Developing,17.5872272,6.55,2.78,12349144,2.9,1267000,9.75,1.0378,0.33
54,2001,3,Developing,1.81782972,7.1,2.45,11920647,2.9,1267000,9.41,1.0378,0.33
54,2000,3,Developing,13.3578384,6.1,2.24,11509630,2.8,1267000,9.08,1.0378,0.33
6,2015,3,Developing,0,,493.03,190671878,10,923768,206.41,1.0241,2.74
6,2014,3,Developing,263.211103,3.67,574.18,185896915,10,923768,201.24,1.0241,2.74
6,2013,3,Developing,194.203288,3.7,520.12,181049443,9.8,923768,195.99,1.0241,2.74
6,2012,3,Developing,204.718626,3.3,463.97,176200625,9.7,923768,190.74,1.0241,2.74
6,2011,3,Developing,187.573319,3.69,414.47,171379598,9.6,923768,185.52,1.0241,2.74
6,2010,3,Developing,133.123087,3.47,366.99,166642886,9.5,923768,180.39,1.0241,2.74
6,2009,3,Developing,14.5676468,4.24,295.01,162049464,9.3,923768,175.42,1.0241,2.74
6,2008,3,Developing,105.591063,4,339.48,157595014,9.2,923768,170.60,1.0241,2.74
6,2007,3,Developing,104.474644,4.47,278.26,153267261,9.1,923768,165.92,1.0241,2.74
6,2006,3,Developing,10.3577942,3.66,238.45,149077334,9,923768,161.38,1.0241,2.74
6,2005,3,Developing,6.41625279,4.11,175.67,145017253,8.9,923768,156.98,1.0241,2.74
6,2004,3,Developing,57.2255582,4.33,135.76,141057045,8.5,923768,152.70,1.0241,2.74
6,2003,3,Developing,30.1955085,4.5,104.74,137202644,8.1,923768,148.53,1.0241,2.74
6,2002,3,Developing,17.137754,2.43,95.05,133471989,7.7,923768,144.49,1.0241,2.74
6,2001,3,Developing,15.830985,3.25,73.56,129862595,8,923768,140.58,1.0241,2.74
6,2000,3,Developing,22.4817761,2.84,69.17,126382494,7.6,923768,136.81,1.0241,2.74
232,2013,4,Developing,0,7.2,0.00,,,260,0.00,0.9985,0
120,2015,2,Developed,0,,388.16,5188607,17.7,323802,16.02,1.1958,0.07
120,2014,2,Developed,177.638288,9.72,501.74,5137232,17.7,323802,15.87,1.1958,0.07
120,2013,2,Developed,234.782883,9.39,526.01,5079623,17.5,323802,15.69,1.1958,0.07
120,2012,2,Developed,2094.19096,9.16,512.78,5018573,17.6,323802,15.50,1.1958,0.07
120,2011,2,Developed,277.355052,9.14,501.36,4953088,17.6,323802,15.30,1.1958,0.07
120,2010,2,Developed,15268.0645,9.26,431.05,4889252,17.4,323802,15.10,1.1958,0.07
120,2009,2,Developed,142.374943,9.49,387.98,4828726,17.4,323802,14.91,1.1958,0.07
120,2008,2,Developed,1707.13063,8.4,464.92,4768212,17.6,323802,14.73,1.1958,0.07
120,2007,2,Developed,14829.4122,8.58,402.64,4709153,17.6,323802,14.54,1.1958,0.07
120,2006,2,Developed,12829.2541,8.43,346.92,4660677,17.5,323802,14.39,1.1958,0.07
120,2005,2,Developed,11792.5347,8.89,309.98,4623291,17.6,323802,14.28,1.1958,0.07
120,2004,2,Developed,1009.82501,9.44,265.27,4591910,17.5,323802,14.18,1.1958,0.07
120,2003,2,Developed,880.738062,9.85,229.39,4564855,17.1,323802,14.10,1.1958,0.07
120,2002,2,Developed,749.682338,9.62,195.91,4538159,17.1,323802,14.02,1.1958,0.07
120,2001,2,Developed,6356.82728,8.65,174.24,4513751,17.5,323802,13.94,1.1958,0.07
120,2000,2,Developed,6191.21191,8.27,171.46,4490967,17.1,323802,13.87,1.1958,0.07
127,2015,1,Developing,0,,78.71,4184895,13.7,309500,13.52,1.0123,0.06
127,2014,1,Developing,166.191373,3.55,92.70,4002439,13.7,309500,12.93,1.0123,0.06
127,2013,1,Developing,1154.89347,2.76,89.94,3833913,13.7,309500,12.39,1.0123,0.06
127,2012,1,Developing,1055.83549,2.52,87.41,3547106,13.7,309500,11.46,1.0123,0.06
127,2011,1,Developing,158.27708,2.49,77.50,3076763,13.6,309500,9.94,1.0123,0.06
127,2010,1,Developing,129.226075,2.74,64.99,2757446,13.5,309500,8.91,1.0123,0.06
127,2009,1,Developing,1040.62946,2.83,55.45,2684659,12.4,309500,8.67,1.0123,0.06
127,2008,1,Developing,123.09663,2.1,69.80,2626529,11.9,309500,8.49,1.0123,0.06
127,2007,1,Developing,88.4503801,2.43,48.30,2570174,11.5,309500,8.30,1.0123,0.06
127,2006,1,Developing,78.51141,2.31,42.58,2514795,11.6,309500,8.13,1.0123,0.06
127,2005,1,Developing,854.011576,2.59,35.51,2459802,11.5,309500,7.95,1.0123,0.06
127,2004,1,Developing,70.4676249,2.98,28.38,2404821,11.5,309500,7.77,1.0123,0.06
127,2003,1,Developing,65.656313,3.17,24.73,2363796,11.2,309500,7.64,1.0123,0.06
127,2002,1,Developing,585.917095,3.18,23.07,2337140,11,309500,7.55,1.0123,0.06
127,2001,1,Developing,564.542566,3.8,22.21,2310217,10.7,309500,7.46,1.0123,0.06
127,2000,1,Developing,62.8665751,3.7,22.26,2282131,10.4,309500,7.37,1.0123,0.06
5,2015,1,Developing,0,,299.96,217290883,8.1,881912,246.39,1.0191,2.96
5,2014,1,Developing,62.2936109,2.61,271.39,214264647,7.8,881912,242.95,1.0191,2.96
5,2013,1,Developing,60.1864882,2.7,258.66,211073978,7.7,881912,239.34,1.0191,2.96
5,2012,1,Developing,59.6590014,2.76,250.11,207667125,7.6,881912,235.47,1.0191,2.96
5,2011,1,Developing,57.8773628,3.1,230.59,203746065,7.5,881912,231.03,1.0191,2.96
5,2010,1,Developing,0.66751505,3.2,196.71,199239047,7.5,881912,225.92,1.0191,2.96
5,2009,1,Developing,0.69721558,2.94,187.34,194376534,7.3,881912,220.40,1.0191,2.96
5,2008,1,Developing,5.44713361,3.26,202.20,189499113,7.3,881912,214.87,1.0191,2.96
5,2007,1,Developing,3.91274452,3.35,184.14,184493231,6.7,881912,209.20,1.0191,2.96
5,2006,1,Developing,40.3683,3.4,161.87,179682690,6.5,881912,203.74,1.0191,2.96
5,2005,1,Developing,30.5932077,2.91,145.21,175453212,6.1,881912,198.95,1.0191,2.96
5,2004,1,Developing,28.9832312,2.56,132.22,171286000,5.6,881912,194.22,1.0191,2.96
5,2003,1,Developing,24.2345567,2.61,112.37,167110248,5.6,881912,189.49,1.0191,2.96
5,2002,1,Developing,22.3938758,2.76,97.92,163222549,5.5,881912,185.08,1.0191,2.96
5,2001,1,Developing,1.7666631,2.61,97.15,159270907,5.4,881912,180.60,1.0191,2.96
5,2000,1,Developing,18.8453431,2.79,99.48,154879127,5.3,881912,175.62,1.0191,2.96
222,2013,4,Developing,344.690631,9.27,0.23,17648,14.2,459,38.45,1.2017,0
128,2015,6,Developing,0,,55.77,3960035,13,75417,52.51,1.0132,0.06
128,2014,6,Developing,1842.46378,8.3,51.43,3892101,13,75417,51.61,1.0132,0.06
128,2013,6,Developing,1694.46708,8.9,46.95,3825329,12.9,75417,50.72,1.0132,0.06
128,2012,6,Developing,201.749063,7.25,41.60,3759256,12.8,75417,49.85,1.0132,0.06
128,2011,6,Developing,119.212428,7.5,35.69,3693505,12.9,75417,48.97,1.0132,0.06
128,2010,6,Developing,1199.31998,8.5,30.23,3628535,12.8,75417,48.11,1.0132,0.06
128,2009,6,Developing,1092.15536,7.56,27.79,3564381,12.8,75417,47.26,1.0132,0.06
128,2008,6,Developing,956.822977,6.75,25.72,3500648,12.8,75417,46.42,1.0132,0.06
128,2007,6,Developing,76.2508038,6.31,21.72,3437490,12.9,75417,45.58,1.0132,0.06
128,2006,6,Developing,631.125171,7,18.66,3375024,12.9,75417,44.75,1.0132,0.06
128,2005,6,Developing,623.91005,7.48,16.62,3313026,12.9,75417,43.93,1.0132,0.06
128,2004,6,Developing,527.60848,8.9,15.10,3251155,12.8,75417,43.11,1.0132,0.06
128,2003,6,Developing,58.4597602,7.6,13.60,3189807,12.8,75417,42.30,1.0132,0.06
128,2002,6,Developing,78.8094022,8.3,12.80,3129344,12.6,75417,41.49,1.0132,0.06
128,2001,6,Developing,7.32051446,7.72,12.25,3069537,12.4,75417,40.70,1.0132,0.06
